GOterm	NCBITaxon:10090	NCBITaxon:33090	NCBITaxon:3702	NCBITaxon:40674
GO:1900386	1	1	1	1
GO:1900387	1	1	1	1
GO:1900389	1	1	1	1
GO:1900392	1	1	1	1
GO:1900394	1	1	1	1
GO:1900395	1	1	1	1
GO:1900396	1	1	1	1
GO:1900397	1	1	1	1
GO:1900398	1	1	1	1
GO:1900399	1	1	1	1
GO:1900400	1	1	1	1
GO:1900402	1	1	1	1
GO:1900403	1	1	1	1
GO:1900404	1	1	1	1
GO:1900406	1	1	1	1
GO:1900407	1	1	1	1
GO:1900408	1	1	1	1
GO:1900409	1	1	1	1
GO:1900413	1	1	1	1
GO:1900415	1	1	1	1
GO:1900416	1	1	1	1
GO:1900418	1	1	1	1
GO:1900419	1	1	1	1
GO:1900420	1	1	1	1
GO:1900421	1	1	1	1
GO:1900422	1	1	1	1
GO:1900423	1	1	1	1
GO:1900424	1	1	1	1
GO:1900425	1	1	1	1
GO:1900426	1	1	1	1
GO:1900427	1	1	1	1
GO:1900428	1	1	1	1
GO:1900429	1	1	1	1
GO:1900430	1	1	1	1
GO:1900431	1	1	1	1
GO:1900432	1	1	1	1
GO:1900433	1	1	1	1
GO:1900434	1	1	1	1
GO:1900435	1	1	1	1
GO:1900436	1	1	1	1
GO:1900437	1	1	1	1
GO:1900438	1	1	1	1
GO:1900439	1	1	1	1
GO:1900440	1	1	1	1
GO:1900441	1	1	1	1
GO:1900442	1	1	1	1
GO:1900443	1	1	1	1
GO:1900444	1	1	1	1
GO:1900445	1	1	1	1
GO:1900447	1	1	1	1
GO:1900448	1	1	1	1
GO:1900449	1	1	1	1
GO:1900450	1	1	1	1
GO:1900451	1	1	1	1
GO:1900452	1	1	1	1
GO:1900453	1	1	1	1
GO:1900454	1	1	1	1
GO:1900455	1	1	1	1
GO:1900457	1	1	1	1
GO:1900458	1	1	1	1
GO:1900459	1	1	1	1
GO:1900460	1	1	1	1
GO:1900461	1	1	1	1
GO:1900462	1	1	1	1
GO:1900463	1	1	1	1
GO:1900464	1	1	1	1
GO:1900465	1	1	1	1
GO:1900466	1	1	1	1
GO:1900468	1	1	1	1
GO:1900469	1	1	1	1
GO:1900470	1	1	1	1
GO:1900471	1	1	1	1
GO:1900472	1	1	1	1
GO:1900473	1	1	1	1
GO:1900474	1	1	1	1
GO:1900477	1	1	1	1
GO:1900478	1	1	1	1
GO:1900479	1	1	1	1
GO:1900480	1	1	1	1
GO:1900481	1	1	1	1
GO:1900482	1	1	1	1
GO:1900483	1	1	1	1
GO:1900484	1	1	1	1
GO:1900485	1	1	1	1
GO:1900486	1	1	1	1
GO:1900487	1	1	1	1
GO:1900488	1	1	1	1
GO:1900489	1	1	1	1
GO:1900490	1	1	1	1
GO:1900491	1	1	1	1
GO:1900492	1	1	1	1
GO:1900493	1	1	1	1
GO:1900494	1	1	1	1
GO:1900495	1	1	1	1
GO:1900496	1	1	1	1
GO:1900497	1	1	1	1
GO:1900498	1	1	1	1
GO:1900499	1	1	1	1
GO:1900500	1	1	1	1
GO:1900501	1	1	1	1
GO:1900502	1	1	1	1
GO:1900503	1	1	1	1
GO:1900504	1	1	1	1
GO:1900505	1	1	1	1
GO:1900506	1	1	1	1
GO:1900507	1	1	1	1
GO:1900508	1	1	1	1
GO:1900509	1	1	1	1
GO:1900510	1	1	1	1
GO:1900511	1	1	1	1
GO:1900512	1	1	1	1
GO:1900513	1	1	1	1
GO:1900514	1	1	1	1
GO:1900515	1	1	1	1
GO:1900516	1	1	1	1
GO:1900517	1	1	1	1
GO:1900518	1	1	1	1
GO:1900519	1	1	1	1
GO:1900520	1	1	1	1
GO:1900521	1	1	1	1
GO:1900522	1	1	1	1
GO:1900523	1	1	1	1
GO:1900524	1	1	1	1
GO:1900525	1	1	1	1
GO:1900526	1	1	1	1
GO:1900533	1	1	1	1
GO:1900534	1	1	1	1
GO:1900535	1	1	1	1
GO:1900539	1	1	1	1
GO:1900540	1	1	1	1
GO:1900541	1	1	1	1
GO:1900542	1	1	1	1
GO:1900543	1	1	1	1
GO:1900544	1	1	1	1
GO:1900545	1	1	1	1
GO:1900546	1	1	1	1
GO:1900547	1	1	1	1
GO:1900548	1	1	1	1
GO:1900549	1	1	1	1
GO:1900550	1	1	1	1
GO:1900551	1	1	1	1
GO:1900552	1	1	1	1
GO:1900553	1	1	1	1
GO:1900554	1	1	1	1
GO:1900555	1	1	1	1
GO:1900556	1	1	1	1
GO:1900557	1	1	1	1
GO:1900558	1	1	1	1
GO:1900559	1	1	1	1
GO:1900560	1	1	1	1
GO:1900561	1	1	1	1
GO:1900562	1	1	1	1
GO:1900563	1	1	1	1
GO:1900564	1	1	1	1
GO:1900565	1	1	1	1
GO:1900566	1	1	1	1
GO:1900567	1	1	1	1
GO:1900568	1	1	1	1
GO:1900569	1	1	1	1
GO:1900570	1	1	1	1
GO:1900571	1	1	1	1
GO:1900572	1	1	1	1
GO:1900573	1	1	1	1
GO:1900574	1	1	1	1
GO:1900575	1	1	1	1
GO:1900576	1	1	1	1
GO:1900577	1	1	1	1
GO:1900578	1	1	1	1
GO:1900579	1	1	1	1
GO:1900580	1	1	1	1
GO:1900581	1	1	1	1
GO:1900582	1	1	1	1
GO:1900583	1	1	1	1
GO:1900584	1	1	1	1
GO:1900585	1	1	1	1
GO:1900586	1	1	1	1
GO:1900587	1	1	1	1
GO:1900588	1	1	1	1
GO:1900589	1	1	1	1
GO:1900590	1	1	1	1
GO:1900591	1	1	1	1
GO:1900592	1	1	1	1
GO:1900593	1	1	1	1
GO:1900594	1	1	1	1
GO:1900595	1	1	1	1
GO:1900596	1	1	1	1
GO:1900597	1	1	1	1
GO:1900598	1	1	1	1
GO:1900599	1	1	1	1
GO:1900600	1	1	1	1
GO:1900601	1	1	1	1
GO:1900602	1	1	1	1
GO:1900603	1	1	1	1
GO:1900604	1	1	1	1
GO:1900605	1	1	1	1
GO:1900606	1	1	1	1
GO:1900607	1	1	1	1
GO:1900608	1	1	1	1
GO:1900609	1	1	1	1
GO:1900610	1	1	1	1
GO:1900611	1	1	1	1
GO:1900612	1	1	1	1
GO:1900613	1	1	1	1
GO:1900614	1	1	1	1
GO:1900615	1	1	1	1
GO:1900616	1	1	1	1
GO:1900617	1	1	1	1
GO:1900618	1	1	1	1
GO:1900619	1	1	1	1
GO:1900620	1	1	1	1
GO:1900621	1	1	1	1
GO:1900622	1	1	1	1
GO:1900623	1	1	1	1
GO:1900624	1	1	1	1
GO:1900625	1	1	1	1
GO:1900626	1	1	1	1
GO:1900627	1	1	1	1
GO:1900628	1	1	1	1
GO:1900629	1	1	1	1
GO:1900630	1	1	1	1
GO:1900631	1	1	1	1
GO:1900632	1	1	1	1
GO:1900633	1	1	1	1
GO:1900634	1	1	1	1
GO:1900635	1	1	1	1
GO:1900636	1	1	1	1
GO:1900637	1	1	1	1
GO:1900638	1	1	1	1
GO:1900639	1	1	1	1
GO:1900640	1	1	1	1
GO:1900641	1	1	1	1
GO:1900642	1	1	1	1
GO:1900643	1	1	1	1
GO:1900644	1	1	1	1
GO:1900645	1	1	1	1
GO:1900646	1	1	1	1
GO:1900647	1	1	1	1
GO:1900648	1	1	1	1
GO:1900649	1	1	1	1
GO:1900650	1	1	1	1
GO:1900651	1	1	1	1
GO:1900652	1	1	1	1
GO:1900653	1	1	1	1
GO:1900654	1	1	1	1
GO:1900655	1	1	1	1
GO:1900656	1	1	1	1
GO:1900657	1	1	1	1
GO:1900658	1	1	1	1
GO:1900659	1	1	1	1
GO:1900660	1	1	1	1
GO:1900661	1	1	1	1
GO:1900662	1	1	1	1
GO:1900663	1	1	1	1
GO:1900664	1	1	1	1
GO:1900665	1	1	1	1
GO:1900666	1	1	1	1
GO:1900667	1	1	1	1
GO:1900668	1	1	1	1
GO:1900669	1	1	1	1
GO:1900670	1	1	1	1
GO:1900671	1	1	1	1
GO:1900672	1	1	1	1
GO:1900673	1	1	1	1
GO:1900674	1	1	1	1
GO:1900675	1	1	1	1
GO:1900676	1	1	1	1
GO:1900677	1	1	1	1
GO:1900678	1	1	1	1
GO:1900679	1	1	1	1
GO:1900680	1	1	1	1
GO:1900681	1	1	1	1
GO:1900682	1	1	1	1
GO:1900683	1	1	1	1
GO:1900684	1	1	1	1
GO:1900685	1	1	1	1
GO:1900686	1	1	1	1
GO:1900687	1	1	1	1
GO:1900688	1	1	1	1
GO:1900689	1	1	1	1
GO:1900690	1	1	1	1
GO:1900691	1	1	1	1
GO:1900692	1	1	1	1
GO:1900693	1	1	1	1
GO:1900694	1	1	1	1
GO:1900695	1	1	1	1
GO:1900696	1	1	1	1
GO:1900697	1	1	1	1
GO:1900698	1	1	1	1
GO:1900699	1	1	1	1
GO:1900700	1	1	1	1
GO:1900701	1	1	1	1
GO:1900702	1	1	1	1
GO:1900703	1	1	1	1
GO:1900704	1	1	1	1
GO:1900705	1	1	1	1
GO:1900706	1	1	1	1
GO:1900707	1	1	1	1
GO:1900708	1	1	1	1
GO:1900709	1	1	1	1
GO:1900710	1	1	1	1
GO:1900711	1	1	1	1
GO:1900712	1	1	1	1
GO:1900713	1	1	1	1
GO:1900714	1	1	1	1
GO:1900715	1	1	1	1
GO:1900716	1	1	1	1
GO:1900717	1	1	1	1
GO:1900718	1	1	1	1
GO:1900719	1	1	1	1
GO:1900720	1	1	1	1
GO:1900721	1	1	1	1
GO:1900722	1	1	1	1
GO:1900723	1	1	1	1
GO:1900724	1	1	1	1
GO:1900725	1	1	1	1
GO:1900726	1	1	1	1
GO:1900727	0	0	0	0
GO:1900728	1	0	0	1
GO:1900729	1	1	1	1
GO:1900730	1	1	1	1
GO:1900731	1	1	1	1
GO:1900732	1	1	1	1
GO:1900733	1	1	1	1
GO:1900734	1	1	1	1
GO:1900735	1	1	1	1
GO:1900736	1	1	1	1
GO:1900737	1	1	1	1
GO:1900738	1	1	1	1
GO:1900739	1	1	1	1
GO:1900740	1	1	1	1
GO:1900741	1	1	1	1
GO:1900742	1	1	1	1
GO:1900743	1	1	1	1
GO:1900744	1	1	1	1
GO:1900745	1	1	1	1
GO:1900746	1	1	1	1
GO:1900747	1	1	1	1
GO:1900748	1	1	1	1
GO:1900749	1	1	1	1
GO:1900750	1	1	1	1
GO:1900751	1	1	1	1
GO:1900752	1	1	1	1
GO:1900753	1	1	1	1
GO:1900754	1	1	1	1
GO:1900756	1	1	1	1
GO:1900757	1	1	1	1
GO:1900758	1	1	1	1
GO:1900759	1	1	1	1
GO:1900760	1	1	1	1
GO:1900761	1	1	1	1
GO:1900762	1	1	1	1
GO:1900763	1	1	1	1
GO:1900764	1	1	1	1
GO:1900765	1	1	1	1
GO:1900766	1	1	1	1
GO:1900767	1	1	1	1
GO:1900768	1	1	1	1
GO:1900769	1	1	1	1
GO:1900770	1	1	1	1
GO:1900771	1	1	1	1
GO:1900772	1	1	1	1
GO:1900773	1	1	1	1
GO:1900774	1	1	1	1
GO:1900775	1	1	1	1
GO:1900776	1	1	1	1
GO:1900777	1	1	1	1
GO:1900778	1	1	1	1
GO:1900779	1	1	1	1
GO:1900780	1	1	1	1
GO:1900781	1	1	1	1
GO:1900782	1	1	1	1
GO:1900783	1	1	1	1
GO:1900784	1	1	1	1
GO:1900785	1	1	1	1
GO:1900786	1	1	1	1
GO:1900787	1	1	1	1
GO:1900788	1	1	1	1
GO:1900789	1	1	1	1
GO:1900790	1	1	1	1
GO:1900791	1	1	1	1
GO:1900792	1	1	1	1
GO:1900793	1	1	1	1
GO:1900794	1	1	1	1
GO:1900795	1	1	1	1
GO:1900796	1	1	1	1
GO:1900797	1	1	1	1
GO:1900798	1	1	1	1
GO:1900799	1	1	1	1
GO:1900800	1	1	1	1
GO:1900801	1	1	1	1
GO:1900802	1	1	1	1
GO:1900803	1	1	1	1
GO:1900804	1	1	1	1
GO:1900805	1	1	1	1
GO:1900806	1	1	1	1
GO:1900807	1	1	1	1
GO:1900808	1	1	1	1
GO:1900809	1	1	1	1
GO:1900810	1	1	1	1
GO:1900811	1	1	1	1
GO:1900812	1	1	1	1
GO:1900813	1	1	1	1
GO:1900814	1	1	1	1
GO:1900815	1	1	1	1
GO:1900816	1	1	1	1
GO:1900817	1	1	1	1
GO:1900818	1	1	1	1
GO:1900819	1	1	1	1
GO:1900820	1	1	1	1
GO:1900821	1	1	1	1
GO:1900822	1	1	1	1
GO:1900823	1	1	1	1
GO:1900824	1	1	1	1
GO:1900825	1	1	1	1
GO:1900826	1	1	1	1
GO:1900827	1	1	1	1
GO:1900828	1	1	1	1
GO:1900829	1	1	1	1
GO:1900830	1	1	1	1
GO:1900831	1	1	1	1
GO:1900832	1	1	1	1
GO:1900833	1	1	1	1
GO:1900834	1	1	1	1
GO:1900835	1	1	1	1
GO:1900836	1	1	1	1
GO:1900837	1	1	1	1
GO:1900838	1	1	1	1
GO:1900839	1	1	1	1
GO:1900840	1	1	1	1
GO:1900841	1	1	1	1
GO:1900842	1	1	1	1
GO:1900843	1	1	1	1
GO:1900844	1	1	1	1
GO:1900845	1	1	1	1
GO:1900846	1	1	1	1
GO:1900847	1	1	1	1
GO:1900848	1	1	1	1
GO:1900849	1	1	1	1
GO:1900850	1	1	1	1
GO:1900851	1	1	1	1
GO:1900852	1	1	1	1
GO:1900853	1	1	1	1
GO:1900854	1	1	1	1
GO:1900855	1	1	1	1
GO:1900856	1	1	1	1
GO:1900857	1	1	1	1
GO:1900858	1	1	1	1
GO:1900859	1	1	1	1
GO:1900860	1	1	1	1
GO:1900861	1	1	1	1
GO:1900862	1	1	1	1
GO:1900863	1	1	1	1
GO:1900864	1	1	1	1
GO:1900865	1	1	1	1
GO:1900866	1	1	1	1
GO:1900867	1	1	1	1
GO:1900868	1	1	1	1
GO:1900869	1	1	1	1
GO:1900870	1	1	1	1
GO:1900871	1	1	1	1
GO:1900872	1	1	1	1
GO:1900873	1	1	1	1
GO:1900874	1	1	1	1
GO:1900875	1	1	1	1
GO:1900876	1	1	1	1
GO:1900877	1	1	1	1
GO:1900878	1	1	1	1
GO:1900879	1	1	1	1
GO:1900880	1	1	1	1
GO:1900881	1	1	1	1
GO:1900882	1	1	1	1
GO:1900883	1	1	1	1
GO:1900884	1	1	1	1
GO:1900885	1	1	1	1
GO:1900886	1	1	1	1
GO:1900887	1	1	1	1
GO:1900888	1	1	1	1
GO:1900889	1	1	1	1
GO:1900890	1	1	1	1
GO:1900891	1	1	1	1
GO:1900892	1	1	1	1
GO:1900893	1	1	1	1
GO:1900894	1	1	1	1
GO:1900895	1	1	1	1
GO:1900896	1	1	1	1
GO:1900897	1	1	1	1
GO:1900898	1	1	1	1
GO:1900899	1	1	1	1
GO:1900900	1	1	1	1
GO:1900901	1	1	1	1
GO:1900902	1	1	1	1
GO:1900903	1	1	1	1
GO:1900904	1	1	1	1
GO:1900905	1	1	1	1
GO:1900906	1	1	1	1
GO:1900907	1	1	1	1
GO:1900908	1	1	1	1
GO:1900909	1	1	1	1
GO:1900910	1	1	1	1
GO:1900911	1	1	1	1
GO:1900912	1	1	1	1
GO:1900913	1	1	1	1
GO:1900914	1	1	1	1
GO:1900915	1	1	1	1
GO:1900916	1	1	1	1
GO:1900917	1	1	1	1
GO:1900918	1	1	1	1
GO:1900919	1	1	1	1
GO:1900923	1	1	1	1
GO:1900924	1	1	1	1
GO:1900925	1	1	1	1
GO:1900926	1	1	1	1
GO:1900927	1	1	1	1
GO:1900928	1	1	1	1
GO:1900929	1	1	1	1
GO:1900930	1	1	1	1
GO:1900931	1	1	1	1
GO:1900932	1	1	1	1
GO:1900933	1	1	1	1
GO:1900934	1	1	1	1
GO:1900935	1	1	1	1
GO:1900936	1	1	1	1
GO:1900937	1	1	1	1
GO:1900938	1	1	1	1
GO:1900939	1	1	1	1
GO:1900940	1	1	1	1
GO:1900941	1	1	1	1
GO:1900942	1	1	1	1
GO:1900943	1	1	1	1
GO:1900944	1	1	1	1
GO:1900945	1	1	1	1
GO:1900946	1	1	1	1
GO:1900947	1	1	1	1
GO:1900948	1	1	1	1
GO:1900949	1	1	1	1
GO:1900950	1	1	1	1
GO:1900951	1	1	1	1
GO:1900952	1	1	1	1
GO:1900953	1	1	1	1
GO:1900954	1	1	1	1
GO:1900955	1	1	1	1
GO:1900956	1	1	1	1
GO:1900957	1	1	1	1
GO:1900958	1	1	1	1
GO:1900959	1	1	1	1
GO:1900960	1	1	1	1
GO:1900961	1	1	1	1
GO:1900962	1	1	1	1
GO:1900963	1	1	1	1
GO:1900964	1	1	1	1
GO:1900965	1	1	1	1
GO:1900966	1	1	1	1
GO:1900967	1	1	1	1
GO:1900968	1	1	1	1
GO:1900969	1	1	1	1
GO:1900970	1	1	1	1
GO:1900971	1	1	1	1
GO:1900972	1	1	1	1
GO:1900973	1	1	1	1
GO:1900974	1	1	1	1
GO:1900975	1	1	1	1
GO:1900976	1	1	1	1
GO:1900977	1	1	1	1
GO:1900978	1	1	1	1
GO:1900979	1	1	1	1
GO:1900980	1	1	1	1
GO:1900981	1	1	1	1
GO:1900982	1	1	1	1
GO:1900983	1	1	1	1
GO:1900984	1	1	1	1
GO:1900985	1	1	1	1
GO:1900986	1	1	1	1
GO:1900987	1	1	1	1
GO:1900988	1	1	1	1
GO:1900989	1	1	1	1
GO:1900990	1	1	1	1
GO:1900991	1	1	1	1
GO:1900992	1	1	1	1
GO:1900993	1	1	1	1
GO:1900994	1	1	1	1
GO:1900995	1	1	1	1
GO:1900996	1	1	1	1
GO:1900997	1	1	1	1
GO:1900998	1	1	1	1
GO:1900999	1	1	1	1
GO:1901000	1	1	1	1
GO:1901001	1	1	1	1
GO:1901002	1	1	1	1
GO:1901003	1	1	1	1
GO:1901004	1	1	1	1
GO:1901005	1	1	1	1
GO:1901006	1	1	1	1
GO:1901007	1	1	1	1
GO:1901008	1	1	1	1
GO:1901009	1	1	1	1
GO:1901010	1	1	1	1
GO:1901011	1	1	1	1
GO:1901012	1	1	1	1
GO:1901013	1	1	1	1
GO:1901014	1	1	1	1
GO:1901015	1	1	1	1
GO:1901016	1	1	1	1
GO:1901017	1	1	1	1
GO:1901018	1	1	1	1
GO:1901019	1	1	1	1
GO:1901020	1	1	1	1
GO:1901021	1	1	1	1
GO:1901022	1	1	1	1
GO:1901023	1	1	1	1
GO:1901024	1	1	1	1
GO:1901025	1	0	0	1
GO:1901026	1	1	1	1
GO:1901027	1	1	1	1
GO:1901028	1	1	1	1
GO:1901029	1	1	1	1
GO:1901030	1	1	1	1
GO:1901031	1	1	1	1
GO:1901032	1	1	1	1
GO:1901033	1	1	1	1
GO:1901034	1	1	1	1
GO:1901035	1	1	1	1
GO:1901036	1	1	1	1
GO:1901038	1	1	1	1
GO:1901039	1	1	1	1
GO:1901040	1	1	1	1
GO:1901041	1	1	1	1
GO:1901044	1	1	1	1
GO:1901045	1	1	1	1
GO:1901046	1	1	1	1
GO:1901047	1	1	1	1
GO:1901048	1	1	1	1
GO:1901049	1	1	1	1
GO:1901050	1	1	1	1
GO:1901051	1	1	1	1
GO:1901052	1	1	1	1
GO:1901053	1	1	1	1
GO:1901054	1	1	1	1
GO:1901055	1	1	1	1
GO:1901056	1	1	1	1
GO:1901057	1	1	1	1
GO:1901058	1	1	1	1
GO:1901059	1	1	1	1
GO:1901060	1	1	1	1
GO:1901061	1	1	1	1
GO:1901062	1	1	1	1
GO:1901063	1	1	1	1
GO:1901064	1	1	1	1
GO:1901065	1	1	1	1
GO:1901066	1	1	1	1
GO:1901067	1	1	1	1
GO:1901068	1	1	1	1
GO:1901069	1	1	1	1
GO:1901070	1	1	1	1
GO:1901071	1	1	1	1
GO:1901072	1	1	1	1
GO:1901073	1	1	1	1
GO:1901074	1	1	1	1
GO:1901075	1	1	1	1
GO:1901076	1	1	1	1
GO:1901077	1	1	1	1
GO:1901078	1	1	1	1
GO:1901079	1	1	1	1
GO:1901080	1	1	1	1
GO:1901081	1	1	1	1
GO:1901082	1	1	1	1
GO:1901083	1	1	1	1
GO:1901084	1	1	1	1
GO:1901085	1	1	1	1
GO:1901086	1	1	1	1
GO:1901087	1	1	1	1
GO:1901088	1	1	1	1
GO:1901089	1	1	1	1
GO:1901090	1	1	1	1
GO:1901091	1	1	1	1
GO:1901092	1	1	1	1
GO:1901093	1	1	1	1
GO:1901094	1	1	1	1
GO:1901095	1	1	1	1
GO:1901096	1	1	1	1
GO:1901097	1	1	1	1
GO:1901098	1	1	1	1
GO:1901099	1	1	1	1
GO:1901101	1	1	1	1
GO:1901102	1	1	1	1
GO:1901103	1	1	1	1
GO:1901104	1	1	1	1
GO:1901105	1	1	1	1
GO:1901106	1	1	1	1
GO:1901107	1	1	1	1
GO:1901108	1	1	1	1
GO:1901109	1	1	1	1
GO:1901110	1	1	1	1
GO:1901111	1	1	1	1
GO:1901112	1	1	1	1
GO:1901113	1	1	1	1
GO:1901114	1	1	1	1
GO:1901115	1	1	1	1
GO:1901116	1	1	1	1
GO:1901117	1	1	1	1
GO:1901118	1	1	1	1
GO:1901119	1	1	1	1
GO:1901120	1	1	1	1
GO:1901121	1	1	1	1
GO:1901122	1	1	1	1
GO:1901123	1	1	1	1
GO:1901124	1	1	1	1
GO:1901125	1	1	1	1
GO:1901126	1	1	1	1
GO:1901127	1	1	1	1
GO:1901128	1	1	1	1
GO:1901129	1	1	1	1
GO:1901130	1	1	1	1
GO:1901131	1	1	1	1
GO:1901132	1	1	1	1
GO:1901133	1	1	1	1
GO:1901134	1	1	1	1
GO:1901135	1	1	1	1
GO:1901136	1	1	1	1
GO:1901137	1	1	1	1
GO:1901140	1	1	1	1
GO:1901141	1	1	1	1
GO:1901142	1	0	0	1
GO:1901143	1	0	0	1
GO:1901145	1	0	0	1
GO:1901146	1	0	0	1
GO:1901147	1	0	0	1
GO:1901148	1	1	1	1
GO:1901149	1	1	1	1
GO:1901150	1	1	1	1
GO:1901151	1	1	1	1
GO:1901152	1	1	1	1
GO:1901153	1	1	1	1
GO:1901154	1	1	1	1
GO:1901155	1	1	1	1
GO:1901156	1	1	1	1
GO:1901157	1	1	1	1
GO:1901158	1	1	1	1
GO:1901159	1	1	1	1
GO:1901160	1	1	1	1
GO:1901161	1	1	1	1
GO:1901162	1	1	1	1
GO:1901163	1	1	1	1
GO:1901164	1	1	1	1
GO:1901165	1	1	1	1
GO:1901166	1	0	0	1
GO:1901167	1	1	1	1
GO:1901168	1	1	1	1
GO:1901169	1	1	1	1
GO:1901170	1	1	1	1
GO:1901171	1	1	1	1
GO:1901172	1	1	1	1
GO:1901173	1	1	1	1
GO:1901174	1	1	1	1
GO:1901175	1	1	1	1
GO:1901176	1	1	1	1
GO:1901177	1	1	1	1
GO:1901178	1	1	1	1
GO:1901179	1	1	1	1
GO:1901180	1	1	1	1
GO:1901181	1	1	1	1
GO:1901182	1	1	1	1
GO:1901183	1	1	1	1
GO:1901184	1	1	1	1
GO:1901185	1	1	1	1
GO:1901186	1	1	1	1
GO:1901187	1	1	1	1
GO:1901188	1	1	1	1
GO:1901189	1	1	1	1
GO:1901190	1	1	1	1
GO:1901191	1	1	1	1
GO:1901192	1	1	1	1
GO:1901193	1	1	1	1
GO:1901194	1	1	1	1
GO:1901195	1	1	1	1
GO:1901196	1	1	1	1
GO:1901197	1	1	1	1
GO:1901198	1	1	1	1
GO:1901199	1	1	1	1
GO:1901200	1	1	1	1
GO:1901201	1	1	1	1
GO:1901202	1	1	1	1
GO:1901203	1	1	1	1
GO:1901207	1	1	1	1
GO:1901208	1	1	1	1
GO:1901209	1	1	1	1
GO:1901210	1	1	1	1
GO:1901211	1	1	1	1
GO:1901212	1	1	1	1
GO:1901213	1	0	0	1
GO:1901214	1	1	1	1
GO:1901215	1	1	1	1
GO:1901216	1	1	1	1
GO:1901217	1	1	1	1
GO:1901218	1	1	1	1
GO:1901219	1	1	1	1
GO:1901220	1	1	1	1
GO:1901221	1	1	1	1
GO:1901222	1	1	1	1
GO:1901223	1	1	1	1
GO:1901224	1	1	1	1
GO:1901227	1	0	0	1
GO:1901228	1	0	0	1
GO:1901229	1	1	1	1
GO:1901230	1	1	1	1
GO:1901231	1	1	1	1
GO:1901232	1	1	1	1
GO:1901233	1	1	1	1
GO:1901234	1	1	1	1
GO:1901235	1	1	1	1
GO:1901236	1	1	1	1
GO:1901237	1	1	1	1
GO:1901238	1	1	1	1
GO:1901239	1	1	1	1
GO:1901241	1	1	1	1
GO:1901242	1	1	1	1
GO:1901243	1	1	1	1
GO:1901244	1	1	1	1
GO:1901245	1	1	1	1
GO:1901246	1	1	1	1
GO:1901247	1	1	1	1
GO:1901248	1	1	1	1
GO:1901249	1	1	1	1
GO:1901250	1	1	1	1
GO:1901251	1	1	1	1
GO:1901252	1	1	1	1
GO:1901253	1	1	1	1
GO:1901254	1	1	1	1
GO:1901255	1	1	1	1
GO:1901256	1	1	1	1
GO:1901257	1	1	1	1
GO:1901258	1	1	1	1
GO:1901259	1	1	1	1
GO:1901260	0	0	0	0
GO:1901261	1	1	1	1
GO:1901262	1	1	1	1
GO:1901263	1	1	1	1
GO:1901264	1	1	1	1
GO:1901265	1	1	1	1
GO:1901266	1	1	1	1
GO:1901267	1	1	1	1
GO:1901268	1	1	1	1
GO:1901269	1	1	1	1
GO:1901270	1	1	1	1
GO:1901271	1	1	1	1
GO:1901272	1	1	1	1
GO:1901273	1	1	1	1
GO:1901274	1	1	1	1
GO:1901275	1	1	1	1
GO:1901276	1	1	1	1
GO:1901277	1	1	1	1
GO:1901278	1	1	1	1
GO:1901279	1	1	1	1
GO:1901280	1	1	1	1
GO:1901281	1	1	1	1
GO:1901282	1	1	1	1
GO:1901283	1	1	1	1
GO:1901284	1	1	1	1
GO:1901285	1	1	1	1
GO:1901286	1	1	1	1
GO:1901287	1	1	1	1
GO:1901288	1	1	1	1
GO:1901289	1	1	1	1
GO:1901290	1	1	1	1
GO:1901291	1	1	1	1
GO:1901292	1	1	1	1
GO:1901293	1	1	1	1
GO:1901295	1	1	1	1
GO:1901296	1	1	1	1
GO:1901297	1	1	1	1
GO:1901298	1	1	1	1
GO:1901299	1	1	1	1
GO:1901300	1	1	1	1
GO:1901301	1	1	1	1
GO:1901303	1	1	1	1
GO:1901304	1	1	1	1
GO:1901305	1	1	1	1
GO:1901307	1	1	1	1
GO:1901308	1	1	1	1
GO:1901309	1	1	1	1
GO:1901310	1	1	1	1
GO:1901314	1	1	1	1
GO:1901315	1	1	1	1
GO:1901316	1	1	1	1
GO:1901317	1	1	1	1
GO:1901318	1	1	1	1
GO:1901319	1	1	1	1
GO:1901320	1	1	1	1
GO:1901321	1	1	1	1
GO:1901322	1	1	1	1
GO:1901323	1	1	1	1
GO:1901324	1	1	1	1
GO:1901325	1	1	1	1
GO:1901326	1	1	1	1
GO:1901327	1	1	1	1
GO:1901328	1	1	1	1
GO:1901329	1	1	1	1
GO:1901330	1	1	1	1
GO:1901331	1	1	1	1
GO:1901332	1	1	1	1
GO:1901333	1	1	1	1
GO:1901334	1	1	1	1
GO:1901335	1	1	1	1
GO:1901336	1	1	1	1
GO:1901337	1	1	1	1
GO:1901338	1	1	1	1
GO:1901339	1	1	1	1
GO:1901340	1	1	1	1
GO:1901341	1	1	1	1
GO:1901342	1	1	1	1
GO:1901343	1	1	1	1
GO:1901344	1	1	1	1
GO:1901345	1	1	1	1
GO:1901346	1	0	0	1
GO:1901347	1	1	1	1
GO:1901348	1	1	1	1
GO:1901349	1	1	1	1
GO:1901350	1	1	1	1
GO:1901351	1	1	1	1
GO:1901352	1	1	1	1
GO:1901353	1	1	1	1
GO:1901354	1	1	1	1
GO:1901355	1	1	1	1
GO:1901356	1	1	1	1
GO:1901357	1	1	1	1
GO:1901358	1	1	1	1
GO:1901359	1	1	1	1
GO:1901360	1	1	1	1
GO:1901361	1	1	1	1
GO:1901362	1	1	1	1
GO:1901363	1	1	1	1
